VideoName,Video Name (original),Method Name,Frame number,Total keyP,N visible,Failed detections,failed percent,False detections,false percent,Not Included in Detections,FalseKeyP,Species,Contrast (Fg/BG),Animal Size (pixels diagonal),Area,Height (only for BB),Narea,Boundary
10MarchMor01,10MarchMor01,NN,9,37,41,4,0.0975609756,0,0,4,,Blackbuck,,,,,,
10MarchMor01,10MarchMor01,NN,10,35,39,4,0.1025641026,0,0,4,,Blackbuck,,,,,,
10MarchMor01,10MarchMor01,NN,11,36,41,5,0.1219512195,0,0,4,,Blackbuck,,,,,,
10MarchMor01,10MarchMor01,NN,12,35,39,4,0.1025641026,0,0,4,,Blackbuck,,,,,,
10MarchMor01,10MarchMor01,NN,13,36,41,5,0.1219512195,0,0,4,,Blackbuck,,,,,,
10MarchMor01,10MarchMor01,NN,14,44,39,4,0.1025641026,9,0.2045454545,4,,Blackbuck,,,,,,
10MarchMor01,10MarchMor01,NN,15,37,38,5,0.1315789474,4,0.1081081081,5,,Blackbuck,,,,,,
10MarchMor01,10MarchMor01,NN,16,38,39,5,0.1282051282,4,0.1052631579,5,,Blackbuck,,,,,,
10MarchMor01,10MarchMor01,NN,17,35,38,3,0.0789473684,0,0,3,,Blackbuck,,,,,,
10MarchMor01,10MarchMor01,NN,18,36,38,4,0.1052631579,2,0.0555555556,3,,Blackbuck,,,,,,
10MarchMor01,10MarchMor01,NN,19,37,37,3,0.0810810811,3,0.0810810811,3,,Blackbuck,,,,,,
10MarchMor01,10MarchMor01,NN,20,36,36,4,0.1111111111,4,0.1111111111,2,,Blackbuck,,,,,,
10MarchMor01,10MarchMor01,NN,21,37,38,4,0.1052631579,3,0.0810810811,1,,Blackbuck,,,,,,
10MarchMor01,10MarchMor01,NN,22,39,40,4,0.1,3,0.0769230769,4,,Blackbuck,,,,,,
10MarchMor01,10MarchMor01,NN,23,38,37,3,0.0810810811,4,0.1052631579,3,,Blackbuck,,,,,,
10MarchMor01,10MarchMor01,NN,24,38,37,3,0.0810810811,4,0.1052631579,3,,Blackbuck,,,,,,
10MarchMor01,10MarchMor01,NN,25,41,42,4,0.0952380952,3,0.0731707317,3,,Blackbuck,,,,,,
10MarchMor01,10MarchMor01,NN,26,40,38,2,0.0526315789,4,0.1,2,,Blackbuck,,,,,,
10MarchMor01,10MarchMor01,NN,27,40,41,4,0.0975609756,3,0.075,4,,Blackbuck,,,,,,
10MarchMor01,10MarchMor01,NN,28,38,37,3,0.0810810811,4,0.1052631579,3,,Blackbuck,,,,,,
10MarchMor01,10MarchMor01,NN,29,42,42,3,0.0714285714,3,0.0714285714,2,,Blackbuck,,,,,,
10MarchMor01,10MarchMor01,NN,30,54,33,0,0,21,0.3888888889,0,,Blackbuck,,,,,,
10MarchMor01,10MarchMor01,NN,31,38,36,5,0.1388888889,7,0.1842105263,2,,Blackbuck,,,,,,
10MarchMor01,10MarchMor01,NN,32,40,41,5,0.1219512195,4,0.1,4,,Blackbuck,,,,,,
16MarchMor0506,16MarchMor05,NN,1,34,37,5,0.1351351351,0,0,0,,Blackbuck,,,,,,
16MarchMor0506,16MarchMor05,NN,2,35,38,5,0.1315789474,0,0,0,,Blackbuck,,,,,,
16MarchMor0506,16MarchMor05,NN,3,36,38,5,0.1315789474,1,0.0277777778,1,,Blackbuck,,,,,,
16MarchMor0506,16MarchMor05,NN,4,33,36,5,0.1388888889,1,0.0303030303,1,,Blackbuck,,,,,,
16MarchMor0506,16MarchMor05,NN,5,38,37,5,0.1351351351,1,0.0263157895,1,,Blackbuck,,,,,,
16MarchMor0506,16MarchMor05,NN,6,38,37,5,0.1351351351,1,0.0263157895,1,,Blackbuck,,,,,,
16MarchMor0506,16MarchMor05,NN,7,37,38,5,0.1315789474,0,0,0,,Blackbuck,,,,,,
16MarchMor0506,16MarchMor05,NN,8,37,37,5,0.1351351351,1,0.027027027,1,,Blackbuck,,,,,,
16MarchMor0506,16MarchMor05,NN,9,38,37,4,0.1081081081,1,0.0263157895,1,,Blackbuck,,,,,,
16MarchMor0506,16MarchMor05,NN,10,37,37,5,0.1351351351,1,0.027027027,1,,Blackbuck,,,,,,
16MarchMor0506,16MarchMor05,NN,11,37,37,5,0.1351351351,0,0,0,,Blackbuck,,,,,,
16MarchMor0506,16MarchMor05,NN,12,38,38,5,0.1315789474,0,0,0,,Blackbuck,,,,,,
16MarchMor0506,16MarchMor05,NN,13,37,37,4,0.1081081081,0,0,0,,Blackbuck,,,,,,
16MarchMor0506,16MarchMor05,NN,14,38,37,5,0.1351351351,0,0,0,,Blackbuck,,,,,,
16MarchMor0506,16MarchMor05,NN,15,36,36,5,0.1388888889,1,0.0277777778,1,,Blackbuck,,,,,,
16MarchMor0506,16MarchMor05,NN,16,36,36,5,0.1388888889,1,0.0277777778,1,,Blackbuck,,,,,,
16MarchMor0506,16MarchMor05,NN,17,35,35,4,0.1142857143,0,0,0,,Blackbuck,,,,,,
16MarchMor0506,16MarchMor05,NN,18,31,34,4,0.1176470588,0,0,0,,Blackbuck,,,,,,
16MarchMor0506,16MarchMor05,NN,19,35,35,3,0.0857142857,3,0.0857142857,2,,Blackbuck,,,,,,
16MarchMor0506,16MarchMor05,NN,20,35,34,3,0.0882352941,2,0.0571428571,2,,Blackbuck,,,,,,
16MarchMor0506,16MarchMor05,NN,21,40,36,4,0.1111111111,6,0.15,5,,Blackbuck,,,,,,
16MarchMor0506,16MarchMor05,NN,22,36,33,3,0.0909090909,2,0.0555555556,2,,Blackbuck,,,,,,
16MarchMor0506,16MarchMor05,NN,23,37,34,4,0.1176470588,2,0.0540540541,2,,Blackbuck,,,,,,
16MarchMor0506,16MarchMor05,NN,24,35,33,5,0.1515151515,3,0.0857142857,3,,Blackbuck,,,,,,
16MarchMor0506,16MarchMor05,NN,25,34,33,4,0.1212121212,3,0.0882352941,3,,Blackbuck,,,,,,
16MarchMor0506,16MarchMor05,NN,26,34,33,4,0.1212121212,3,0.0882352941,3,,Blackbuck,,,,,,
16MarchMor0506,16MarchMor05,NN,27,37,34,2,0.0588235294,3,0.0810810811,3,,Blackbuck,,,,,,
16MarchMor0506,16MarchMor05,NN,28,36,35,3,0.0857142857,4,0.1111111111,3,,Blackbuck,,,,,,
16MarchMor0506,16MarchMor05,NN,29,36,35,3,0.0857142857,4,0.1111111111,4,,Blackbuck,,,,,,
16MarchMor0506,16MarchMor05,NN,30,58,28,0,0,5,0.0862068966,3,,Blackbuck,,,,,,
16MarchMor0506,16MarchMor05,NN,31,35,27,1,0.037037037,3,0.0857142857,3,,Blackbuck,,,,,,
16MarchMor0506,16MarchMor05,NN,32,36,28,2,0.0714285714,3,0.0833333333,3,,Blackbuck,,,,,,
16MarchMor0506,16MarchMor05,NN,33,36,28,2,0.0714285714,3,0.0833333333,3,,Blackbuck,,,,,,
17MarchMor0506,17MArchMor05,NN,1,21,22,3,0.1363636364,1,0.0476190476,1,,Blackbuck,,,,,,
17MarchMor0506,17MArchMor05,NN,2,27,27,4,0.1481481481,0,0,0,,Blackbuck,,,,,,
17MarchMor0506,17MArchMor05,NN,3,28,23,3,0.1304347826,1,0.0357142857,1,,Blackbuck,,,,,,
17MarchMor0506,17MArchMor05,NN,4,28,23,3,0.1304347826,1,0.0357142857,1,,Blackbuck,,,,,,
17MarchMor0506,17MArchMor05,NN,5,24,24,4,0.1666666667,2,0.0833333333,2,,Blackbuck,,,,,,
17MarchMor0506,17MArchMor05,NN,6,25,24,4,0.1666666667,2,0.08,2,,Blackbuck,,,,,,
17MarchMor0506,17MArchMor05,NN,7,28,25,3,0.12,0,0,0,,Blackbuck,,,,,,
17MarchMor0506,17MArchMor05,NN,8,27,25,3,0.12,1,0.037037037,1,,Blackbuck,,,,,,
17MarchMor0506,17MArchMor05,NN,9,28,26,3,0.1153846154,1,0.0357142857,1,,Blackbuck,,,,,,
17MarchMor0506,17MArchMor05,NN,10,19,23,6,0.2608695652,1,0.0526315789,1,,Blackbuck,,,,,,
17MarchMor0506,17MArchMor05,NN,11,23,23,4,0.1739130435,0,0,0,,Blackbuck,,,,,,
17MarchMor0506,17MArchMor05,NN,12,24,26,2,0.0769230769,0,0,0,,Blackbuck,,,,,,
17MarchMor0506,17MArchMor05,NN,13,24,23,4,0.1739130435,1,0.0416666667,1,,Blackbuck,,,,,,
17MarchMor0506,17MArchMor05,NN,14,27,24,4,0.1666666667,0,0,0,,Blackbuck,,,,,,
17MarchMor0506,17MArchMor05,NN,15,27,23,4,0.1739130435,0,0,0,,Blackbuck,,,,,,
17MarchMor0506,17MArchMor05,NN,16,28,24,3,0.125,1,0.0357142857,1,,Blackbuck,,,,,,
17MarchMor0506,17MArchMor05,NN,17,22,24,4,0.1666666667,0,0,0,,Blackbuck,,,,,,
17MarchMor0506,17MArchMor05,NN,18,23,24,4,0.1666666667,1,0.0434782609,1,,Blackbuck,,,,,,
17MarchMor0506,17MArchMor05,NN,19,23,24,4,0.1666666667,1,0.0434782609,1,,Blackbuck,,,,,,
17MarchMor0506,17MArchMor05,NN,20,19,21,5,0.2380952381,1,0.0526315789,1,,Blackbuck,,,,,,
17MarchMor0506,17MArchMor05,NN,21,22,21,3,0.1428571429,3,0.1363636364,2,,Blackbuck,,,,,,
17MarchMor0506,17MArchMor05,NN,22,18,22,4,0.1818181818,1,0.0555555556,1,,Blackbuck,,,,,,
17MarchMor0506,17MArchMor05,NN,23,20,21,3,0.1428571429,1,0.05,1,,Blackbuck,,,,,,
17MarchMor0506,17MArchMor05,NN,24,20,22,5,0.2272727273,2,0.1,2,,Blackbuck,,,,,,
17MarchMor0506,17MArchMor05,NN,25,19,21,3,0.1428571429,1,0.0526315789,1,,Blackbuck,,,,,,
17MarchMor0506,17MArchMor05,NN,26,16,20,3,0.15,0,0,0,,Blackbuck,,,,,,
17MarchMor0506,17MArchMor05,NN,27,16,20,3,0.15,1,0.0625,1,,Blackbuck,,,,,,
17MarchMor0506,17MArchMor05,NN,28,16,21,5,0.2380952381,2,0.125,2,,Blackbuck,,,,,,
17MarchMor0506,17MArchMor05,NN,29,16,21,5,0.2380952381,1,0.0625,1,,Blackbuck,,,,,,
17MarchMor0506,17MArchMor05,NN,30,13,16,3,0.1875,0,0,0,,Blackbuck,,,,,,
17MarchMor0506,17MArchMor05,NN,31,18,23,6,0.2608695652,0,0,0,,Blackbuck,,,,,,
17MarchMor0506,17MArchMor05,NN,32,41,46,11,0.2391304348,6,0.1463414634,4,,Blackbuck,,,,,,
25MarchEve0506,25MarchEve05,NN,1,48,37,1,0.027027027,2,0.0416666667,1,,Blackbuck,,,,,,
25MarchEve0506,25MarchEve05,NN,2,49,37,2,0.0540540541,1,0.0204081633,1,,Blackbuck,,,,,,
25MarchEve0506,25MarchEve05,NN,3,48,35,2,0.0571428571,1,0.0208333333,1,,Blackbuck,,,,,,
25MarchEve0506,25MarchEve05,NN,4,43,34,3,0.0882352941,1,0.023255814,1,,Blackbuck,,,,,,
25MarchEve0506,25MarchEve05,NN,5,47,35,3,0.0857142857,3,0.0638297872,2,,Blackbuck,,,,,,
25MarchEve0506,25MarchEve05,NN,6,35,34,6,0.1764705882,1,0.0285714286,1,,Blackbuck,,,,,,
25MarchEve0506,25MarchEve05,NN,7,37,35,4,0.1142857143,1,0.027027027,1,,Blackbuck,,,,,,
25MarchEve0506,25MarchEve05,NN,8,37,35,4,0.1142857143,1,0.027027027,1,,Blackbuck,,,,,,
25MarchEve0506,25MarchEve05,NN,9,37,34,5,0.1470588235,0,0,0,,Blackbuck,,,,,,
25MarchEve0506,25MarchEve05,NN,10,43,31,4,0.1290322581,0,0,0,,Blackbuck,,,,,,
25MarchEve0506,25MarchEve05,NN,11,44,33,4,0.1212121212,1,0.0227272727,1,,Blackbuck,,,,,,
25MarchEve0506,25MarchEve05,NN,12,43,42,3,0.0714285714,2,0.0465116279,2,,Blackbuck,,,,,,
25MarchEve0506,25MarchEve05,NN,13,50,34,2,0.0588235294,1,0.02,1,,Blackbuck,,,,,,
25MarchEve0506,25MarchEve05,NN,14,60,36,0,0,0,0,0,,Blackbuck,,,,,,
25MarchEve0506,25MarchEve05,NN,15,36,36,5,0.1388888889,0,0,0,,Blackbuck,,,,,,
25MarchEve0506,25MarchEve05,NN,16,29,35,9,0.2571428571,0,0,0,,Blackbuck,,,,,,
25MarchEve0506,25MarchEve05,NN,17,31,37,6,0.1621621622,0,0,0,,Blackbuck,,,,,,
25MarchEve0506,25MarchEve05,NN,18,30,36,8,0.2222222222,0,0,0,,Blackbuck,,,,,,
25MarchEve0506,25MarchEve05,NN,19,30,38,9,0.2368421053,0,0,0,,Blackbuck,,,,,,
25MarchEve0506,25MarchEve05,NN,20,26,34,11,0.3235294118,0,0,0,,Blackbuck,,,,,,
25MarchEve0506,25MarchEve05,NN,21,36,37,8,0.2162162162,0,0,0,,Blackbuck,,,,,,
25MarchEve0506,25MarchEve05,NN,22,36,37,8,0.2162162162,0,0,0,,Blackbuck,,,,,,
25MarchEve0506,25MarchEve05,NN,23,35,35,7,0.2,0,0,0,,Blackbuck,,,,,,
25MarchEve0506,25MarchEve05,NN,24,22,38,19,0.5,0,0,0,,Blackbuck,,,,,,
25MarchEve0506,25MarchEve05,NN,25,25,35,16,0.4571428571,0,0,0,,Blackbuck,,,,,,
25MarchEve0506,25MarchEve05,NN,26,19,35,20,0.5714285714,0,0,0,,Blackbuck,,,,,,
25MarchEve0506,25MarchEve05,NN,27,20,36,19,0.5277777778,0,0,0,,Blackbuck,,,,,,
26MarchEve0102,26MarchEve02,NN,1,60,37,0,0,3,0.05,0,,Blackbuck,,,,,,
26MarchEve0102,26MarchEve02,NN,2,74,37,0,0,2,0.027027027,0,,Blackbuck,,,,,,
26MarchEve0102,26MarchEve02,NN,3,49,30,0,0,4,0.0816326531,0,,Blackbuck,,,,,,
26MarchEve0102,26MarchEve02,NN,4,52,32,2,0.0625,3,0.0576923077,2,,Blackbuck,,,,,,
26MarchEve0102,26MarchEve02,NN,5,45,31,1,0.0322580645,2,0.0444444444,1,,Blackbuck,,,,,,
26MarchEve0102,26MarchEve02,NN,6,46,32,2,0.0625,1,0.0217391304,2,,Blackbuck,,,,,,
26MarchEve0102,26MarchEve02,NN,7,46,32,2,0.0625,1,0.0217391304,2,,Blackbuck,,,,,,
26MarchEve0102,26MarchEve02,NN,8,55,30,0,0,5,0.0909090909,0,,Blackbuck,,,,,,
26MarchEve0102,26MarchEve02,NN,9,54,31,1,0.0322580645,4,0.0740740741,1,,Blackbuck,,,,,,
26MarchEve0102,26MarchEve02,NN,10,54,31,2,0.064516129,4,0.0740740741,2,,Blackbuck,,,,,,
26MarchEve0102,26MarchEve02,NN,11,40,27,0,0,2,0.05,0,,Blackbuck,,,,,,
26MarchEve0102,26MarchEve02,NN,12,54,26,0,0,5,0.0925925926,0,,Blackbuck,,,,,,
26MarchEve0102,26MarchEve02,NN,13,55,27,1,0.037037037,4,0.0727272727,1,,Blackbuck,,,,,,
26MarchEve0102,26MarchEve02,NN,14,52,28,0,0,3,0.0576923077,0,,Blackbuck,,,,,,
26MarchEve0102,26MarchEve02,NN,15,79,48,2,0.0416666667,2,0.0253164557,2,,Blackbuck,,,,,,
26MarchEve0102,26MarchEve02,NN,16,77,48,3,0.0625,2,0.025974026,2,,Blackbuck,,,,,,
26MarchEve0102,26MarchEve02,NN,17,78,47,3,0.0638297872,2,0.0256410256,2,,Blackbuck,,,,,,
26MarchEve0102,26MarchEve02,NN,18,78,48,4,0.0833333333,3,0.0384615385,4,,Blackbuck,,,,,,
26MarchEve0102,26MarchEve02,NN,19,81,49,2,0.0408163265,5,0.0617283951,2,,Blackbuck,,,,,,
26MarchEve0102,26MarchEve02,NN,20,72,37,3,0.0810810811,7,0.0972222222,3,,Blackbuck,,,,,,
26MarchEve0102,26MarchEve02,NN,21,45,38,1,0.0263157895,3,0.0666666667,1,,Blackbuck,,,,,,
26MarchEve0102,26MarchEve02,NN,22,45,42,2,0.0476190476,0,0,2,,Blackbuck,,,,,,
26MarchEve0102,26MarchEve02,NN,23,46,43,2,0.0465116279,1,0.0217391304,2,,Blackbuck,,,,,,
26MarchEve0102,26MarchEve02,NN,24,46,43,2,0.0465116279,1,0.0217391304,2,,Blackbuck,,,,,,
26MarchEve0102,26MarchEve02,NN,25,42,40,3,0.075,2,0.0476190476,3,,Blackbuck,,,,,,
26MarchEve0102,26MarchEve02,NN,26,43,41,2,0.0487804878,0,0,2,,Blackbuck,,,,,,
26MarchEve0102,26MarchEve02,NN,27,47,43,3,0.0697674419,2,0.0425531915,3,,Blackbuck,,,,,,
26MarchEve0102,26MarchEve02,NN,28,47,43,2,0.0465116279,1,0.0212765957,2,,Blackbuck,,,,,,
26MarchEve0102,26MarchEve02,NN,29,29,35,2,0.0571428571,0,0,2,,Blackbuck,,,,,,
26MarchEve0102,26MarchEve02,NN,30,27,26,2,0.0769230769,0,0,2,,Blackbuck,,,,,,
25MarchEve0102,25MarchEve01,NN,1,19,24,4,0.1666666667,0,0,3,,Blackbuck,,,,,,
25MarchEve0102,25MarchEve01,NN,2,19,24,4,0.1666666667,0,0,3,,Blackbuck,,,,,,
25MarchEve0102,25MarchEve01,NN,3,18,22,4,0.1818181818,0,0,3,,Blackbuck,,,,,,
25MarchEve0102,25MarchEve01,NN,4,23,24,1,0.0416666667,0,0,1,,Blackbuck,,,,,,
25MarchEve0102,25MarchEve01,NN,5,25,24,0,0,0,0,0,,Blackbuck,,,,,,
25MarchEve0102,25MarchEve01,NN,6,22,24,2,0.0833333333,0,0,2,,Blackbuck,,,,,,
25MarchEve0102,25MarchEve01,NN,7,22,24,2,0.0833333333,0,0,2,,Blackbuck,,,,,,
25MarchEve0102,25MarchEve01,NN,8,22,21,1,0.0476190476,1,0.0454545455,1,,Blackbuck,,,,,,
25MarchEve0102,25MarchEve01,NN,9,22,21,1,0.0476190476,1,0.0454545455,1,,Blackbuck,,,,,,
25MarchEve0102,25MarchEve01,NN,10,22,23,1,0.0434782609,0,0,1,,Blackbuck,,,,,,
25MarchEve0102,25MarchEve01,NN,11,22,23,1,0.0434782609,0,0,1,,Blackbuck,,,,,,
25MarchEve0102,25MarchEve01,NN,12,21,23,2,0.0869565217,1,0.0476190476,2,,Blackbuck,,,,,,
25MarchEve0102,25MarchEve01,NN,13,27,22,2,0.0909090909,3,0.1111111111,2,,Blackbuck,,,,,,
25MarchEve0102,25MarchEve01,NN,14,26,23,2,0.0869565217,1,0.0384615385,2,,Blackbuck,,,,,,
25MarchEve0102,25MarchEve01,NN,15,35,24,2,0.0833333333,2,0.0571428571,2,,Blackbuck,,,,,,
25MarchEve0102,25MarchEve01,NN,16,36,25,2,0.08,1,0.0277777778,2,,Blackbuck,,,,,,
25MarchEve0102,25MarchEve01,NN,17,36,25,2,0.08,1,0.0277777778,2,,Blackbuck,,,,,,
25MarchEve0102,25MarchEve01,NN,18,31,22,3,0.1363636364,2,0.064516129,3,,Blackbuck,,,,,,
25MarchEve0102,25MarchEve01,NN,19,38,25,2,0.08,0,0,2,,Blackbuck,,,,,,
25MarchEve0102,25MarchEve01,NN,20,41,27,3,0.1111111111,1,0.0243902439,2,,Blackbuck,,,,,,
25MarchEve0102,25MarchEve01,NN,21,19,18,2,0.1111111111,1,0.0526315789,2,,Blackbuck,,,,,,
25MarchEve0102,25MarchEve01,NN,22,20,18,1,0.0555555556,1,0.05,1,,Blackbuck,,,,,,
25MarchEve0102,25MarchEve01,NN,23,20,19,1,0.0526315789,1,0.05,1,,Blackbuck,,,,,,
25MarchEve0102,25MarchEve01,NN,24,18,20,2,0.1,0,0,2,,Blackbuck,,,,,,
25MarchEve0102,25MarchEve01,NN,25,17,17,2,0.1176470588,0,0,2,,Blackbuck,,,,,,
25MarchEve0102,25MarchEve01,NN,26,18,18,1,0.0555555556,0,0,1,,Blackbuck,,,,,,
25MarchEve0102,25MarchEve01,NN,27,26,19,1,0.0526315789,0,0,1,,Blackbuck,,,,,,
25MarchEve0102,25MarchEve01,NN,28,30,18,2,0.1111111111,1,0.0333333333,2,,Blackbuck,,,,,,
25MarchEve0102,25MarchEve01,NN,29,31,19,3,0.1578947368,1,0.0322580645,2,,Blackbuck,,,,,,
25MarchEve0102,25MarchEve01,NN,30,35,19,1,0.0526315789,0,0,1,,Blackbuck,,,,,,
25MarchEve0102,25MarchEve01,NN,31,29,17,2,0.1176470588,1,0.0344827586,2,,Blackbuck,,,,,,
25MarchEve0102,25MarchEve01,NN,32,25,15,0,0,2,0.08,0,,Blackbuck,,,,,,
25MarchEve0102,25MarchEve01,NN,33,47,27,2,0.0740740741,2,0.0425531915,2,,Blackbuck,,,,,,
25MarchEve0102,25MarchEve01,NN,34,48,28,3,0.1071428571,0,0,2,,Blackbuck,,,,,,
MVI_0047,MVI_0047,NN,6000,44,60,10,0.1666666667,1,0.0227272727,,,Fish,,,,,,0
MVI_0047,MVI_0047,NN,16500,52,60,8,0.1333333333,1,0.0192307692,,,Fish,,,,,,0
MVI_0047,MVI_0047,NN,17000,55,60,6,0.1,1,0.0181818182,,,Fish,,,,,,0
MVI_0047,MVI_0047,NN,17500,57,60,4,0.0666666667,1,0.0175438596,,,Fish,,,,,,0
MVI_0047,MVI_0047,NN,6100,45,60,13,0.2166666667,1,0.0222222222,,,Fish,,,,,,0
MVI_0047,MVI_0047,NN,6200,55,60,9,0.15,4,0.0727272727,,,Fish,,,,,,0
MVI_0047,MVI_0047,NN,6300,54,60,7,0.1166666667,3,0.0555555556,,,Fish,,,,,,0
MVI_0047,MVI_0047,NN,16600,54,60,6,0.1,2,0.037037037,,,Fish,,,,,,0
MVI_0047,MVI_0047,NN,16700,57,60,4,0.0666666667,2,0.0350877193,,,Fish,,,,,,0
MVI_0047,MVI_0047,NN,16800,53,60,8,0.1333333333,1,0.0188679245,,,Fish,,,,,,0
MVI_0047,MVI_0047,NN,16900,52,60,7,0.1166666667,2,0.0384615385,,,Fish,,,,,,0
MVI_0047,MVI_0047,NN,17100,55,60,7,0.1166666667,2,0.0363636364,,,Fish,,,,,,0
MVI_0047,MVI_0047,NN,17200,56,60,5,0.0833333333,1,0.0178571429,,,Fish,,,,,,0
MVI_0047,MVI_0047,NN,17300,56,60,6,0.1,2,0.0357142857,,,Fish,,,,,,0
MVI_0047,MVI_0047,NN,17400,58,60,4,0.0666666667,2,0.0344827586,,,Fish,,,,,,0
MVI_0047,MVI_0047,NN,17600,58,60,4,0.0666666667,1,0.0172413793,,,Fish,,,,,,0
MVI_0047,MVI_0047,NN,17700,54,60,7,0.1166666667,2,0.037037037,,,Fish,,,,,,0
MVI_0047,MVI_0047,NN,17800,61,60,2,0.0333333333,2,0.0327868852,,,Fish,,,,,,0
MVI_0047,MVI_0047,NN,17900,62,60,0,0,2,0.0322580645,,,Fish,,,,,,0
MVI_0047,MVI_0047,NN,18000,56,60,5,0.0833333333,1,0.0178571429,,,Fish,,,,,,0
MVI_0047,MVI_0047,NN,18100,61,60,1,0.0166666667,3,0.0491803279,,,Fish,,,,,,0
MVI_0047,MVI_0047,NN,18200,60,60,2,0.0333333333,2,0.0333333333,,,Fish,,,,,,0
MVI_0047,MVI_0047,NN,18300,57,60,4,0.0666666667,3,0.0526315789,,,Fish,,,,,,0
MVI_0047,MVI_0047,NN,18400,57,60,5,0.0833333333,3,0.0526315789,,,Fish,,,,,,0
MVI_0047,MVI_0047,NN,18500,57,60,5,0.0833333333,3,0.0526315789,,,Fish,,,,,,0
MVI_0047,MVI_0047,NN,18600,55,60,8,0.1333333333,2,0.0363636364,,,Fish,,,,,,0
MVI_0047,MVI_0047,NN,18700,52,60,9,0.15,1,0.0192307692,,,Fish,,,,,,0
MVI_0048,MVI_0048,NN,500,57,60,5,0.0833333333,2,0.0350877193,,,Fish,,,,,,0
MVI_0048,MVI_0048,NN,1000,57,60,5,0.0833333333,3,0.0526315789,,,Fish,,,,,,0
MVI_0048,MVI_0048,NN,1500,59,60,4,0.0666666667,2,0.0338983051,,,Fish,,,,,,0
MVI_0048,MVI_0048,NN,2000,57,60,5,0.0833333333,3,0.0526315789,,,Fish,,,,,,0
MVI_0048,MVI_0048,NN,2500,59,60,4,0.0666666667,4,0.0677966102,,,Fish,,,,,,0
MVI_0048,MVI_0048,NN,3000,53,60,6,0.1,2,0.0377358491,,,Fish,,,,,,0
MVI_0048,MVI_0048,NN,3500,51,60,11,0.1833333333,3,0.0588235294,,,Fish,,,,,,0
MVI_0048,MVI_0048,NN,4000,56,60,4,0.0666666667,3,0.0535714286,,,Fish,,,,,,0
MVI_0048,MVI_0048,NN,4500,54,60,7,0.1166666667,2,0.037037037,,,Fish,,,,,,0
MVI_0048,MVI_0048,NN,5000,57,60,7,0.1166666667,4,0.0701754386,,,Fish,,,,,,0
MVI_0048,MVI_0048,NN,5500,58,60,4,0.0666666667,4,0.0689655172,,,Fish,,,,,,0
MVI_0048,MVI_0048,NN,6000,52,60,9,0.15,2,0.0384615385,,,Fish,,,,,,0
MVI_0048,MVI_0048,NN,6500,60,60,3,0.05,3,0.05,,,Fish,,,,,,0
MVI_0048,MVI_0048,NN,7000,59,60,3,0.05,3,0.0508474576,,,Fish,,,,,,0
MVI_0048,MVI_0048,NN,7500,54,60,6,0.1,2,0.037037037,,,Fish,,,,,,0
MVI_0048,MVI_0048,NN,8000,59,60,5,0.0833333333,4,0.0677966102,,,Fish,,,,,,0
MVI_0048,MVI_0048,NN,8500,55,60,6,0.1,2,0.0363636364,,,Fish,,,,,,0
MVI_0048,MVI_0048,NN,9000,57,60,6,0.1,4,0.0701754386,,,Fish,,,,,,0
MVI_0048,MVI_0048,NN,9500,56,60,7,0.1166666667,3,0.0535714286,,,Fish,,,,,,0
MVI_0048,MVI_0048,NN,10000,63,60,1,0.0166666667,4,0.0634920635,,,Fish,,,,,,0
MVI_0048,MVI_0048,NN,10500,59,60,4,0.0666666667,3,0.0508474576,,,Fish,,,,,,0
MVI_0048,MVI_0048,NN,11000,59,60,3,0.05,3,0.0508474576,,,Fish,,,,,,0
MVI_0048,MVI_0048,NN,11500,51,60,9,0.15,4,0.0784313725,,,Fish,,,,,,0
MVI_0048,MVI_0048,NN,12000,50,60,11,0.1833333333,2,0.04,,,Fish,,,,,,0
MVI_0048,MVI_0048,NN,12500,55,60,7,0.1166666667,4,0.0727272727,,,Fish,,,,,,0
MVI_0048,MVI_0048,NN,13000,57,60,5,0.0833333333,4,0.0701754386,,,Fish,,,,,,0
MVI_0048,MVI_0048,NN,13500,54,60,9,0.15,4,0.0740740741,,,Fish,,,,,,0
MVI_0048,MVI_0048,NN,14000,57,60,9,0.15,5,0.0877192982,,,Fish,,,,,,0
MVI_0048,MVI_0048,NN,14500,57,60,7,0.1166666667,4,0.0701754386,,,Fish,,,,,,0
MVI_0048,MVI_0048,NN,15000,49,60,11,0.1833333333,2,0.0408163265,,,Fish,,,,,,0
MVI_0048,MVI_0048,NN,15500,51,60,12,0.2,5,0.0980392157,,,Fish,,,,,,0
MVI_0048,MVI_0048,NN,16000,52,60,12,0.2,4,0.0769230769,,,Fish,,,,,,0
MVI_0049,MVI_0049,NN,500,56,58,6,0.1034482759,4,0.0714285714,5,,Fish,,,,,,0
MVI_0049,MVI_0049,NN,1000,54,56,7,0.125,4,0.0740740741,5,,Fish,,,,,,0
MVI_0049,MVI_0049,NN,1500,49,58,9,0.1551724138,3,0.0612244898,9,,Fish,,,,,,0
MVI_0049,MVI_0049,NN,2000,61,60,3,0.05,4,0.0655737705,4,,Fish,,,,,,0
MVI_0049,MVI_0049,NN,2500,54,60,10,0.1666666667,4,0.0740740741,10,,Fish,,,,,,0
MVI_0049,MVI_0049,NN,3000,53,60,8,0.1333333333,5,0.0943396226,8,,Fish,,,,,,0
MVI_0049,MVI_0049,NN,3500,57,60,4,0.0666666667,4,0.0701754386,4,,Fish,,,,,,0
